City,Street,SeverityProportion,Amenity,Response time,Weights,New Amenity
Charlotte, S Tryon St,0.000002866,0,11,0.000031526,1
Charlotte, S Tryon St,0.000000234,1,11,1.000002574,1
Charlotte, Scaleybark Rd,0.000000175,0,11,0.000001925,0
Charlotte, Sharon Ln,0.000000175,0,11,0.000001925,0
Charlotte, Shopton Rd,0.000000234,0,11,0.000002574,0
Charlotte, Sledge Rd,0.000000175,0,11,0.000001925,0
Charlotte, South Blvd,0.000001989,0,11,0.000021879,1
Charlotte, South Blvd,0.000000234,1,11,1.000002574,1
Charlotte, Spector Dr,0.000000234,0,11,0.000002574,0
Charlotte, Station Way,0.000000234,0,11,0.000002574,0
Charlotte, Steele Creek Rd,0.000001872,0,11,0.000020592,1
Charlotte, Stewart Creek Blvd,0.000000234,0,11,0.000002574,0
Charlotte, Sunset Rd,0.000001813,0,11,0.000019943,1
Charlotte, Sylvania Ave,0.000000234,0,11,0.000002574,0
Charlotte, Texland Blvd,0.000000643,0,11,0.000007073,0
Charlotte, The Plaza,0.000000819,0,11,0.000009009,0
Charlotte, Tipton Dr,0.000000234,0,11,0.000002574,0
Charlotte, Tom Hunter Rd,0.000000234,0,11,0.000002574,0
Charlotte, Tom Short Rd,0.000000526,0,11,0.000005786,0
Charlotte, Treatment Plant Rd,0.000000234,0,11,0.000002574,0
Charlotte, Tuckaseegee Rd,0.000000409,0,11,0.000004499,0
Charlotte, Tyvola Centre Dr,0.000000234,0,11,0.000002574,0
Charlotte, Tyvola Rd,0.000000175,0,11,0.000001925,0
Charlotte, University City Blvd,0.000000936,0,11,0.000010296,1
Charlotte, University City Blvd,0.000000468,1,11,1.000005148,1
Charlotte, Village Lake Dr,0.000000702,0,11,0.000007722,0
Charlotte, W 10th St,0.000000409,0,11,0.000004499,0
Charlotte, W 28th St,0.000000819,0,11,0.000009009,0
Charlotte, W 6th St,0.000000351,0,11,0.000003861,0
Charlotte, W Arrowood Rd,0.000000409,0,11,0.000004499,0
Charlotte, W Lawrence Ave,0.000000936,0,11,0.000010296,1
Charlotte, W Mallard Creek Church Rd,0.000000234,0,11,0.000002574,0
Charlotte, W Martin Luther King Blvd,0.000000175,0,11,0.000001925,0
Charlotte, W McClure St,0.000000234,0,11,0.000002574,0
Charlotte, W Morehead St,0.000000643,0,11,0.000007073,0
Charlotte, W Sugar Creek Rd,0.000000234,0,11,0.000002574,0
Charlotte, W Tyvola Rd,0.000000351,0,11,0.000003861,0
Charlotte, W Vermontville Hwy,0.000000234,0,11,0.000002574,0
Charlotte, W W.T. Harris Blvd,0.000001053,0,11,0.000011583,1
Charlotte, Wallace Neel Rd,0.000000175,0,11,0.000001925,0
Charlotte, Wellesley Ave,0.000000468,0,11,0.000005148,0
Charlotte, West Blvd,0.000001228,0,11,0.000013508,1
Charlotte, Westerly Hills Dr,0.000000175,0,11,0.000001925,0
Charlotte, Wilkinson Blvd,0.000001579,0,11,0.000017369,1
Charlotte, Youngblood Rd,0.000000351,0,11,0.000003861,0
Charlotte,10A,0.000000234,0,11,0.000002574,0
Charlotte,10B,0.000000409,0,11,0.000004499,0
Charlotte,11A,0.000000351,0,11,0.000003861,0
Charlotte,11B-A,0.000000234,0,11,0.000002574,0
Charlotte,13A,0.000000234,0,11,0.000002574,0
Charlotte,23A,0.000000234,0,11,0.000002574,0
Charlotte,2B,0.000000175,0,11,0.000001925,0
Charlotte,Alabama Ave,0.000000175,0,11,0.000001925,0
Charlotte,Albemarle Rd,0.000004503,0,11,0.000049533,1
Charlotte,Alexanderana Rd,0.000000175,0,11,0.000001925,0
Charlotte,Allison Ln,0.000000175,0,11,0.000001925,0
Charlotte,Allison Woods Dr,0.000000175,0,11,0.000001925,0
Charlotte,Andrill Ter,0.000000175,0,11,0.000001925,0
Charlotte,Ardrey Kell Rd,0.000000526,0,11,0.000005786,0
Charlotte,Ardsley Rd,0.000000175,0,11,0.000001925,0
Charlotte,Arrowridge Blvd,0.000000175,0,11,0.000001925,0
Charlotte,Ashley Rd,0.000000351,0,11,0.000003861,0
Charlotte,Ballantyne Commons Pkwy,0.000000409,0,11,0.000004499,0
Charlotte,Ballantyne Village Way,0.000000175,0,11,0.000001925,0
Charlotte,Bartlett Rd,0.000000175,0,11,0.000001925,0
Charlotte,Baybrook Ln,0.000000175,0,11,0.000001925,0
Charlotte,Beam Rd,0.000000175,0,11,0.000001925,0
Charlotte,Beasley Ln,0.000000175,0,11,0.000001925,0
Charlotte,Beatties Ford Rd,0.000006316,0,11,0.000069476,1
Charlotte,Bellhaven Blvd,0.000000526,0,11,0.000005786,0
Charlotte,Belmont Ave,0.000000175,0,11,0.000001925,0
Charlotte,Benfield Rd,0.000000351,0,11,0.000003861,0
Charlotte,Bennett Park,0.000000234,0,11,0.000002574,0
Charlotte,Billy Graham Pkwy,0.000007252,0,11,0.000079772,1
Charlotte,Boxmeer Dr,0.000000351,0,11,0.000003861,0
Charlotte,Boyer St,0.000000175,0,11,0.000001925,0
Charlotte,Bradford Dr,0.000000175,0,11,0.000001925,0
Charlotte,Briar Creek Rd,0.000000702,0,11,0.000007722,0
Charlotte,Briardale Dr,0.000000175,0,11,0.000001925,0
Charlotte,Brookshire Blvd,0.000007545,0,11,0.000082995,1
Charlotte,Brookshire Fwy E,0.000024213,0,11,0.000266343,1
Charlotte,Brookshire Fwy W,0.000014154,0,11,0.000155694,1
Charlotte,Brown Grier Rd,0.000000175,0,11,0.000001925,0
Charlotte,Browne Rd,0.000000175,0,11,0.000001925,0
Charlotte,Byrum Dr,0.000000175,0,11,0.000001925,0
Charlotte,Caldwell Rd,0.000000175,0,11,0.000001925,0
Charlotte,Cameron Morrison Bridge,0.000000702,0,11,0.000007722,0
Charlotte,Cameron Valley Pkwy,0.000000351,0,11,0.000003861,0
Charlotte,Carmel Rd,0.000000175,0,11,0.000001925,0
Charlotte,Carrier Dr,0.000000175,0,11,0.000001925,0
Charlotte,Celosia Dr,0.000000175,0,11,0.000001925,0
Charlotte,Center Dr,0.000000175,0,11,0.000001925,0
Charlotte,Central Ave,0.000001462,0,11,0.000016082,1
Charlotte,Charlotte Park Dr,0.000000175,0,11,0.000001925,0
Charlotte,Charlottetowne Ave,0.000000702,0,11,0.000007722,0
Charlotte,Cindy Ln,0.000000175,0,11,0.000001925,0
Charlotte,Circumferential Rd,0.000000351,0,11,0.000003861,0
Charlotte,Clanton Rd,0.000017136,0,11,0.000188496,1
Charlotte,Claude Freeman Dr,0.000000234,0,11,0.000002574,0
Charlotte,Colony Hill Dr,0.000000175,0,11,0.000001925,0
Charlotte,Commonwealth Ave,0.000000175,0,11,0.000001925,0
Charlotte,Dewey Dr,0.000000175,0,11,0.000001925,0
Charlotte,Distribution Center Dr,0.000001579,0,11,0.000017369,1
Charlotte,Donald Ross Rd,0.000000234,0,11,0.000002574,0
Charlotte,Dooley Dr,0.000000175,0,11,0.000001925,0
Charlotte,Duncroft Ln,0.000000234,0,11,0.000002574,0
Charlotte,E 11th St,0.000000351,0,11,0.000003861,0
Charlotte,E 28th St,0.000000351,0,11,0.000003861,0
Charlotte,E 3rd St,0.000003158,0,11,0.000034738,1
Charlotte,E 4th St,0.000001053,0,11,0.000011583,1
Charlotte,E 7th St,0.000000877,0,11,0.000009647,0
Charlotte,E 7th St,0.000000175,1,11,1.000001925,1
Charlotte,E Brookshire Fwy,0.00000076,0,11,0.00000836,0
Charlotte,E Independence Blvd,0.000006199,0,11,0.000068189,1
Charlotte,E Mallard Creek Church Rd,0.000000175,0,11,0.000001925,0
Charlotte,E Morehead St,0.000000351,0,11,0.000003861,0
Charlotte,E Shepherd St,0.000000468,0,11,0.000005148,0
Charlotte,E Stonewall St,0.00000193,0,11,0.00002123,1
Charlotte,E Sugar Creek Rd,0.000000526,0,11,0.000005786,0
Charlotte,E W.T. Harris Blvd,0.000003685,0,11,0.000040535,1
Charlotte,E Westinghouse Blvd,0.000000351,0,11,0.000003861,0
Charlotte,E Woodlawn Rd,0.000000819,0,11,0.000009009,0
Charlotte,E WT Harris Blvd,0.000000234,0,11,0.000002574,0
Charlotte,Eagles Landing Dr,0.000000175,0,11,0.000001925,0
Charlotte,Eastway Dr,0.000001287,0,11,0.000014157,1
Charlotte,Elm Ln,0.000000351,0,11,0.000003861,0
Charlotte,Elmwood Cir,0.000000175,0,11,0.000001925,0
Charlotte,Emerywood Dr,0.000000175,0,11,0.000001925,0
Charlotte,Erwin Rd,0.000000175,0,11,0.000001925,0
Charlotte,Fairview Rd,0.000001404,0,11,0.000015444,1
Charlotte,Farm Pond Ln,0.000000526,0,11,0.000005786,0
Charlotte,Fred D Alexander Blvd,0.000000175,0,11,0.000001925,0
Charlotte,Freedom Dr,0.000001404,0,11,0.000015444,1
Charlotte,Frontenac Ave,0.000000702,0,11,0.000007722,0
Charlotte,Garrison Rd,0.000012048,0,11,0.000132528,1
Charlotte,Glen Eagles Rd,0.000000175,0,11,0.000001925,0
Charlotte,Glendora Dr,0.000000175,0,11,0.000001925,0
Charlotte,Glenwood Dr,0.000006492,0,11,0.000071412,1
Charlotte,Gray Ct,0.000000351,0,11,0.000003861,0
Charlotte,Grier Rd,0.000000175,0,11,0.000001925,0
Charlotte,Halton Park Dr,0.000000351,0,11,0.000003861,0
Charlotte,Hamilton St,0.000001228,0,11,0.000013508,1
Charlotte,Hangar Rd,0.000000175,0,11,0.000001925,0
Charlotte,Harrill St,0.000000175,1,11,1.000001925,1
Charlotte,Harris Houston Rd,0.000000175,0,11,0.000001925,0
Charlotte,Harrisburg Rd,0.000005439,0,11,0.000059829,1
Charlotte,Harwood Ln,0.000000175,0,11,0.000001925,0
Charlotte,Hawthorne Ln,0.000000175,0,11,0.000001925,0
Charlotte,Hickory Grove Rd,0.000001228,0,11,0.000013508,1
Charlotte,Hidden Valley Rd,0.000000175,0,11,0.000001925,0
Charlotte,Highway 136,0.000000175,0,11,0.000001925,0
Charlotte,Holiday Inn Dr,0.000000175,0,11,0.000001925,0
Charlotte,Hovis Rd,0.000000351,0,11,0.000003861,0
Charlotte,Huntsmoor Dr,0.000000175,0,11,0.000001925,0
Charlotte,I-277,0.000000702,0,11,0.000007722,0
Charlotte,I-277 N,0.000017195,0,11,0.000189145,1
Charlotte,I-277 S,0.000004913,0,11,0.000054043,1
Charlotte,I-485,0.000012984,0,11,0.000142824,1
Charlotte,I-485 N,0.000082231,0,11,0.000904541,1
Charlotte,I-485 S,0.000077494,0,11,0.000852434,1
Charlotte,I-69 N,0.000009065,0,11,0.000099715,1
Charlotte,I-69 S,0.000004971,0,11,0.000054681,1
Charlotte,I-77,0.000021055,0,11,0.000231605,1
Charlotte,I-77 Express Lanes,0.000001345,0,11,0.000014795,1
Charlotte,I-77 HOV Ln,0.000000175,0,11,0.000001925,0
Charlotte,I-77 N,0.000182593,0,11,0.002008523,1
Charlotte,I-77 S,0.000118551,0,11,0.001304061,1
Charlotte,I-85,0.000016084,0,11,0.000176924,1
Charlotte,I-85 N,0.000114164,0,11,0.001255804,1
Charlotte,I-85 S,0.000118434,0,11,0.001302774,1
Charlotte,Ibm Dr,0.000000351,0,11,0.000003861,0
Charlotte,Idlewild Rd,0.000001228,0,11,0.000013508,1
Charlotte,Ikea Blvd,0.000000526,0,11,0.000005786,0
Charlotte,Independence Expy,0.000001053,0,11,0.000011583,1
Charlotte,Interstate St,0.000000175,0,11,0.000001925,0
Charlotte,Jackson Ave,0.000000175,0,11,0.000001925,0
Charlotte,Jean Grimes Dr,0.000000175,0,11,0.000001925,0
Charlotte,Jeff Adams Dr,0.000000175,0,11,0.000001925,0
Charlotte,Jeff Gordon Expressway,0.000000175,0,11,0.000001925,0
Charlotte,Jenkins Dr,0.000000175,0,11,0.000001925,0
Charlotte,John Belk Fwy W,0.000001462,0,11,0.000016082,1
Charlotte,Johnston Rd,0.000008597,0,11,0.000094567,1
Charlotte,Josh Birmingham Pkwy,0.000000175,0,11,0.000001925,0
Charlotte,Kenilworth Ave,0.000000175,0,11,0.000001925,0
Charlotte,Kilborne Dr,0.000000175,0,11,0.000001925,0
Charlotte,Kipling Dr,0.000000175,0,11,0.000001925,0
Charlotte,Kirkwood Ave,0.000000175,0,11,0.000001925,0
Charlotte,Lake Forest Rd E,0.000000234,0,11,0.000002574,0
Charlotte,Lakeview Rd,0.000001053,0,11,0.000011583,1
Charlotte,Lakewood Ave,0.000000175,0,11,0.000001925,0
Charlotte,Lancaster Hwy,0.000001053,0,11,0.000011583,1
Charlotte,Lansing Rd,0.000000234,0,11,0.000002574,0
Charlotte,Lansing St,0.000000702,0,11,0.000007722,0
Charlotte,Lasalle St,0.000031173,0,11,0.000342903,1
Charlotte,Lawrence Gray Rd,0.000000175,0,11,0.000001925,0
Charlotte,Lawyers Rd,0.000001579,0,11,0.000017369,1
Charlotte,Little Rock Rd,0.00001158,0,11,0.00012738,1
Charlotte,Lucena St,0.000000175,0,11,0.000001925,0
Charlotte,MacFarlane Blvd,0.000000175,0,11,0.000001925,0
Charlotte,Mallard Creek Church Rd,0.000000175,0,11,0.000001925,0
Charlotte,Mallard Creek Rd,0.000003509,0,11,0.000038599,1
Charlotte,Maplegrove Dr,0.000000175,0,11,0.000001925,0
Charlotte,Marita Dr,0.000000175,0,11,0.000001925,0
Charlotte,McCullough Dr,0.000000175,0,11,0.000001925,0
Charlotte,McDowell Park Dr,0.000000234,0,11,0.000002574,0
Charlotte,McKee Rd,0.000000175,0,11,0.000001925,0
Charlotte,Meadowood Ln,0.000000175,0,11,0.000001925,0
Charlotte,Michigan Ave,0.000000175,0,11,0.000001925,0
Charlotte,Milton Rd,0.000000175,0,11,0.000001925,0
Charlotte,Mineral Springs Rd,0.000000175,0,11,0.000001925,0
Charlotte,Moores Chapel Rd,0.000000175,0,11,0.000001925,0
Charlotte,Moss Rd,0.000000351,0,11,0.000003861,0
Charlotte,Mount Holly Huntersville Rd,0.000000175,0,11,0.000001925,0
Charlotte,Mount Holly Rd,0.000002515,0,11,0.000027665,1
Charlotte,Mount Isle Harbor Dr,0.000000175,0,11,0.000001925,0
Charlotte,Mt Holly Huntersville Rd,0.000000175,0,11,0.000001925,0
Charlotte,N Brevard St,0.000000351,0,11,0.000003861,0
Charlotte,N Caldwell St,0.000000175,0,11,0.000001925,0
Charlotte,N Church St,0.000000175,0,11,0.000001925,0
Charlotte,N College St,0.000002632,0,11,0.000028952,1
Charlotte,N Community House Rd,0.000000351,0,11,0.000003861,0
Charlotte,N Dakota St,0.000000234,0,11,0.000002574,0
Charlotte,N Davidson St,0.000002632,0,11,0.000028952,1
Charlotte,N Graham St,0.000003158,0,11,0.000034738,1
Charlotte,N Hoskins Rd,0.000000175,0,11,0.000001925,0
Charlotte,N Interstate 85 Service Rd,0.000000351,0,11,0.000003861,0
Charlotte,N Johnson St,0.000000351,0,11,0.000003861,0
Charlotte,N McDowell St,0.000000175,0,11,0.000001925,0
Charlotte,N Poplar St,0.000000175,0,11,0.000001925,0
Charlotte,N Sharon Amity Rd,0.000002222,0,11,0.000024442,1
Charlotte,N Tryon St,0.000009533,0,11,0.000104863,1
Charlotte,N Wendover Rd,0.000001053,0,11,0.000011583,1
Charlotte,Nations Ford Rd,0.000010586,0,11,0.000116446,1
Charlotte,NC Music Factory Blvd,0.000000526,0,11,0.000005786,0
Charlotte,NC-16,0.000000702,0,11,0.000007722,0
Charlotte,NC-16 N,0.000001228,0,11,0.000013508,1
Charlotte,NC-16 S,0.00000772,0,11,0.00008492,1
Charlotte,NC-27,0.00000193,0,11,0.00002123,1
Charlotte,NC-49,0.000000234,0,11,0.000002574,0
Charlotte,Nevin Rd,0.000000175,0,11,0.000001925,0
Charlotte,Newland Rd,0.000000175,0,11,0.000001925,0
Charlotte,Norris Ave,0.000000175,0,11,0.000001925,0
Charlotte,Northlake Mall Dr,0.000000175,0,11,0.000001925,0
Charlotte,Oakdale Rd,0.000004094,0,11,0.000045034,1
Charlotte,Oaklawn Ave,0.000000526,0,11,0.000005786,0
Charlotte,Oehler Bridge Dr,0.000000175,0,11,0.000001925,0
Charlotte,Old Concord Rd,0.000000351,0,11,0.000003861,0
Charlotte,Old Farm Rd,0.000000234,0,11,0.000002574,0
Charlotte,Old Interstate Rd,0.000000175,0,11,0.000001925,0
Charlotte,Old Mount Holly Rd,0.000000175,0,11,0.000001925,0
Charlotte,Old Plank Rd,0.000000234,0,11,0.000002574,0
Charlotte,Old Providence Rd,0.000000175,0,11,0.000001925,0
Charlotte,Old Statesville Rd,0.000001462,0,11,0.000016082,1
Charlotte,Old Steele Creek Rd,0.000000936,0,11,0.000010296,1
Charlotte,Orr Rd,0.000000351,0,11,0.000003861,0
Charlotte,Park Rd,0.000001053,0,11,0.000011583,1
Charlotte,Parkwood Ave,0.000000175,0,11,0.000001925,0
Charlotte,Pavilion Blvd,0.000001053,0,11,0.000011583,1
Charlotte,Pinestream Dr,0.000000175,0,11,0.000001925,0
Charlotte,Pineville Point Ave,0.000000175,0,11,0.000001925,0
Charlotte,Pineville-Matthews Rd,0.000001638,0,11,0.000018018,1
Charlotte,Pleasant Grove Rd,0.000000409,0,11,0.000004499,0
Charlotte,Point Lake Dr,0.000000175,0,11,0.000001925,0
Charlotte,Pondella Dr,0.000000175,0,11,0.000001925,0
Charlotte,Pressley Rd,0.000000175,0,11,0.000001925,0
Charlotte,Prosperity Church Rd,0.000003158,0,11,0.000034738,1
Charlotte,Prosperity Ridge Rd,0.000000351,0,11,0.000003861,0
Charlotte,Providence Rd,0.000001638,0,11,0.000018018,1
Charlotte,Providence Rd W,0.000000175,0,11,0.000001925,0
Charlotte,Quail Hollow Rd,0.000000175,0,11,0.000001925,0
Charlotte,Queen City Dr,0.000000175,0,11,0.000001925,0
Charlotte,Queens Rd,0.00000076,0,11,0.00000836,0
Charlotte,Randolph Rd,0.000000175,0,11,0.000001925,0
Charlotte,Rea Rd,0.000005498,0,11,0.000060478,1
Charlotte,Reagan Dr,0.000000877,0,11,0.000009647,0
Charlotte,Remount Rd,0.000000936,0,11,0.000010296,1
Charlotte,Rhyne Station Rd,0.000000175,0,11,0.000001925,0
Charlotte,Ridge Rd,0.000000351,0,11,0.000003861,0
Charlotte,Ridgeway Ave,0.000000175,0,11,0.000001925,0
Charlotte,Robinson Church Rd,0.000000175,0,11,0.000001925,0
Charlotte,Rocky River Rd,0.000002807,0,11,0.000030877,1
Charlotte,Rosa Parks Pl,0.000000175,0,11,0.000001925,0
Charlotte,Rosehaven Dr,0.000000234,0,11,0.000002574,0
Charlotte,Rotary Dr,0.000000351,0,11,0.000003861,0
Charlotte,Runnymede Ln,0.000000351,0,11,0.000003861,0
Charlotte,S Caldwell St,0.000000526,0,11,0.000005786,0
Charlotte,S Church St,0.000000526,0,11,0.000005786,0
Charlotte,S Clarkson St,0.000000702,0,11,0.000007722,0
Charlotte,S Cochran Ave,0.000000175,0,11,0.000001925,0
Charlotte,S Cochran Rd,0.000001228,0,11,0.000013508,1
Charlotte,S College St,0.000000702,0,11,0.000007722,0
Charlotte,S McDowell St,0.000001813,0,11,0.000019943,1
Charlotte,S Mint St,0.000000526,0,11,0.000005786,0
Charlotte,S Sharon Amity Rd,0.000000351,0,11,0.000003861,0
Charlotte,S Summit Ave,0.000000175,0,11,0.000001925,0
Charlotte,S Tryon St,0.000010352,0,11,0.000113872,1
Charlotte,S Wendover Rd,0.000000175,0,11,0.000001925,0
Charlotte,Saddle Trail Ln,0.000000175,0,11,0.000001925,0
Charlotte,Sam Drenan Rd,0.000000175,0,11,0.000001925,0
Charlotte,Sam Wilson Rd,0.000009884,0,11,0.000108724,1
Charlotte,Sandy Porter Rd,0.000000702,0,11,0.000007722,0
Charlotte,Sardis Rd,0.000000351,0,11,0.000003861,0
Charlotte,Sardis Rd N,0.000000175,0,11,0.000001925,0
Charlotte,Scott Futrell Dr,0.000000351,0,11,0.000003861,0
Charlotte,Seacroft Rd,0.000000175,0,11,0.000001925,0
Charlotte,Seddon Rusty Goode Fwy,0.000000175,0,11,0.000001925,0
Charlotte,Senator Royall Dr,0.000000175,0,11,0.000001925,0
Charlotte,Shamrock Dr,0.000000175,0,11,0.000001925,0
Charlotte,Sharon Forest Dr,0.000000175,0,11,0.000001925,0
Charlotte,Sharon Lakes Rd,0.000000175,0,11,0.000001925,0
Charlotte,Sharon Ln,0.000000175,0,11,0.000001925,0
Charlotte,Sharon Rd,0.000000234,0,11,0.000002574,0
Charlotte,Sidney Crest Ave,0.000000175,0,11,0.000001925,0
Charlotte,Sikes Pl,0.000000175,0,11,0.000001925,0
Charlotte,South Blvd,0.000003802,0,11,0.000041822,1
Charlotte,South Blvd,0.000000175,1,11,1.000001925,1
Charlotte,Spring St,0.000000234,0,11,0.000002574,0
Charlotte,Spruce St,0.000000351,0,11,0.000003861,0
Charlotte,Squirrel Hollow Ln,0.000000175,0,11,0.000001925,0
Charlotte,Statesville Ave,0.000009826,0,11,0.000108086,1
Charlotte,Statesville Rd,0.000007077,0,11,0.000077847,1
Charlotte,Steele Creek Rd,0.000004913,0,11,0.000054043,1
Charlotte,Sunset Rd,0.000014037,0,11,0.000154407,1
Charlotte,Sweden Rd,0.000000175,0,11,0.000001925,0
Charlotte,Texland Blvd,0.000000526,0,11,0.000005786,0
Charlotte,The Plaza,0.000001404,0,11,0.000015444,1
Charlotte,Thrift Rd,0.000000175,0,11,0.000001925,0
Charlotte,Toddville Rd,0.000000234,0,11,0.000002574,0
Charlotte,Trailer Dr,0.000000175,0,11,0.000001925,0
Charlotte,Trinity Rd,0.000000175,0,11,0.000001925,0
Charlotte,Tuckaseegee Rd,0.000000351,0,11,0.000003861,0
Charlotte,Tyvola Centre Dr,0.000000175,0,11,0.000001925,0
Charlotte,Tyvola Rd,0.00003398,0,11,0.00037378,1
Charlotte,University City Blvd,0.000005966,0,11,0.000065626,1
Charlotte,University Pointe Blvd,0.000000175,0,11,0.000001925,0
Charlotte,US-21,0.00000076,0,11,0.00000836,0
Charlotte,US-21 N,0.000002047,0,11,0.000022517,1
Charlotte,US-21 S,0.000000351,0,11,0.000003861,0
Charlotte,US-74 E,0.000004386,0,11,0.000048246,1
Charlotte,US-74 W,0.000006667,0,11,0.000073337,1
Charlotte,W 10th St,0.000003334,0,11,0.000036674,1
Charlotte,W 12th St,0.000000175,0,11,0.000001925,0
Charlotte,W 5th St,0.000001287,0,11,0.000014157,1
Charlotte,W 5th St,0.000000175,1,11,1.000001925,1
Charlotte,W Arrowood Rd,0.000006901,0,11,0.000075911,1
Charlotte,W Brookshire Fwy,0.00000269,0,11,0.00002959,1
Charlotte,W John Belk Fwy,0.000000702,0,11,0.000007722,0
Charlotte,W Mallard Creek Church Rd,0.000000585,0,11,0.000006435,0
Charlotte,W Morehead St,0.000002632,0,11,0.000028952,1
Charlotte,W Sugar Creek Rd,0.00002357,0,11,0.00025927,1
Charlotte,W Trade St,0.000001579,0,11,0.000017369,1
Charlotte,W Tremont Ave,0.000000175,1,11,1.000001925,1
Charlotte,W Tyvola Rd,0.000000351,0,11,0.000003861,0
Charlotte,W W.T. Harris Blvd,0.000026026,0,11,0.000286286,1
Charlotte,W Woodlawn Rd,0.000001287,0,11,0.000014157,1
Charlotte,W WT Harris Blvd,0.000000234,0,11,0.000002574,0
Charlotte,Walkers Ferry Rd,0.000000877,0,11,0.000009647,0
Charlotte,Waterford Branch Dr,0.000000175,0,11,0.000001925,0
Charlotte,West Blvd,0.000006141,0,11,0.000067551,1
Charlotte,Westinghouse Blvd,0.000007954,0,11,0.000087494,1
Charlotte,White Rapids Rd,0.000000175,0,11,0.000001925,0
Charlotte,Wildlife Rd,0.000000175,0,11,0.000001925,0
Charlotte,Wilgrove Mint Hill Rd,0.000000175,0,11,0.000001925,0
Charlotte,Wilkinson Blvd,0.000006141,0,11,0.000067551,1
Charlotte,Williams Rd,0.000000234,0,11,0.000002574,0
Charlotte,Wilora Lake Rd,0.000000409,0,11,0.000004499,0
Charlotte,Winston Oaks Ct,0.000000175,0,11,0.000001925,0
Charlotte,Winterhaven Dr,0.000000234,0,11,0.000002574,0
Charlotte,Woodland Dr,0.000000175,0,11,0.000001925,0
Charlotte,Yadkin Ave,0.000000175,0,11,0.000001925,0
Charlotte,York Rd,0.000000585,0,11,0.000006435,0
Chicago,,0.000000351,0,8,0.000002808,0
Chicago, E 103rd St,0.000000585,0,8,0.00000468,0
Chicago, E 105th St,0.000000585,0,8,0.00000468,0
Chicago, E 110th St,0.000000234,0,8,0.000001872,0
Chicago, E 111th St,0.000000234,1,8,1.000001872,1
Chicago, E 130th St,0.000000877,0,8,0.000007016,0
Chicago, E 18th St,0.000000175,0,8,0.0000014,0
Chicago, E 47th St,0.000000526,0,8,0.000004208,0
Chicago, E 47th St,0.000000175,1,8,1.0000014,1
Chicago, E 51st St,0.000000351,0,8,0.000002808,0
Chicago, E 53rd St,0.000000175,1,8,1.0000014,1
Chicago, E 59th St,0.000000175,0,8,0.0000014,0
Chicago, E 63rd St,0.000000175,0,8,0.0000014,0
Chicago, E 63rd St,0.000000526,1,8,1.000004208,1
Chicago, E 66th St,0.000000175,0,8,0.0000014,0
Chicago, E 67th St,0.000000877,0,8,0.000007016,0
Chicago, E 69th St,0.000000175,1,8,1.0000014,1
Chicago, E 70th St,0.000000468,0,8,0.000003744,0
Chicago, E 71st St,0.000000351,0,8,0.000002808,0
Chicago, E 71st St,0.000000175,1,8,1.0000014,1
Chicago, E 73rd St,0.000000175,0,8,0.0000014,0
Chicago, E 75th St,0.000001755,0,8,0.00001404,1
Chicago, E 75th St,0.000000175,1,8,1.0000014,1
Chicago, E 76th St,0.000000175,1,8,1.0000014,1
Chicago, E 77th St,0.000000175,0,8,0.0000014,0
Chicago, E 79th St,0.000002105,0,8,0.00001684,1
Chicago, E 79th St,0.000000351,1,8,1.000002808,1
Chicago, E 82nd St,0.000000175,0,8,0.0000014,0
Chicago, E 83rd St,0.000001111,0,8,0.000008888,0
Chicago, E 85th St,0.000000175,0,8,0.0000014,0
Chicago, E 86th St,0.000000351,0,8,0.000002808,0
Chicago, E 91st St,0.000000175,0,8,0.0000014,0
Chicago, E 92nd St,0.000000234,0,8,0.000001872,0
Chicago, E 94th St,0.000000351,0,8,0.000002808,0
Chicago, E 95th St,0.000001111,0,8,0.000008888,0
Chicago, E Balbo Dr,0.000000702,1,8,1.000005616,1
Chicago, E Cermak Rd,0.000000175,0,8,0.0000014,0
Chicago, E Chicago Ave,0.000000175,0,8,0.0000014,0
Chicago, E Congress Pkwy,0.000000526,0,8,0.000004208,0
Chicago, E Division St,0.000000175,0,8,0.0000014,0
Chicago, E Erie St,0.000000175,0,8,0.0000014,0
Chicago, E Erie St,0.000000175,1,8,1.0000014,1
Chicago, E Grand Ave,0.000000351,0,8,0.000002808,0
Chicago, E Illinois St,0.000000234,1,8,1.000001872,1
Chicago, E Marquette Dr,0.000000175,0,8,0.0000014,0
Chicago, E Marquette Rd,0.000000175,0,8,0.0000014,0
Chicago, E Monroe St,0.000000351,0,8,0.000002808,0
Chicago, E Ohio St,0.000000409,1,8,1.000003272,1
Chicago, E Roosevelt Rd,0.000000175,0,8,0.0000014,0
Chicago, E Wacker Dr,0.000000351,1,8,1.000002808,1
Chicago, E Waldron Dr,0.000000351,0,8,0.000002808,0
Chicago, Harlem Ave,0.000000409,0,8,0.000003272,0
Chicago, Howard St,0.000000409,0,8,0.000003272,0
Chicago, Mannheim Rd,0.000000409,0,8,0.000003272,0
Chicago, N Ashland Ave,0.000003568,0,8,0.000028544,1
Chicago, N Ashland Ave,0.000000175,1,8,1.0000014,1
Chicago, N Austin Ave,0.000002281,0,8,0.000018248,1
Chicago, N Austin Ave,0.000000351,1,8,1.000002808,1
Chicago, N Avondale Ave,0.000000936,0,8,0.000007488,0
Chicago, N Bell Ave,0.000000351,0,8,0.000002808,0
